column0,selfRM,type,UT,MOD,TRIG,HZ,SEPS,ANGS,AMPS,ts,fps,emGain,exptime,ts:1,atime,wtime,wmatime,ts:2,dimm_fwhm,ts:3,ra,dc,el,ha,rotoff,ts:4,state,loopgain,multcoef,ts:5,gains,mcs,camwfs_time_ts,camwfs_time_ts:1,tcsi_telsee_ts,tcsi_telpos_ts,holoop_ts,hogain_ts
32,selfRM_20221211_12_TYC4865-1113-1_001.fits,SKY,2022-12-11 02:21:36,true,true,,20.0,0.0,0.015,2022-12-11 02:21:34.597551,1800.0,600.0,0.0,2022-12-11 02:21:34.082838,0.000555609782,0.000555608059,4.2039332e-05,2022-12-10 06:32:12.094626,1.0,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-11 02:21:26.897864,2,0.95,0.98,2022-12-11 02:21:31.941119,"[0.75, 0.75, 0.6, 0.45, 0.3, 0.25, 0.25, 0.25, 0.2, 0.2, 0.15, 0.15, 0.15, 0.1, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2022-12-11 02:21:34.597551,2022-12-11 02:21:34.082838,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-11 02:21:26.897864,2022-12-11 02:21:31.941119
34,selfRM_20221211_12_TYC4865-1113-1_002.fits,SKY,2022-12-11 02:24:26,true,true,,20.0,0.0,0.015,2022-12-11 02:24:23.571544,1800.0,600.0,0.0,2022-12-11 02:24:25.578873,0.000555609782,0.000555608589,4.2051657e-05,2022-12-10 06:32:12.094626,1.0,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-11 02:24:16.929994,2,0.95,0.98,2022-12-11 02:24:20.392554,"[0.75, 0.75, 0.6, 0.45, 0.3, 0.25, 0.25, 0.25, 0.2, 0.2, 0.15, 0.15, 0.15, 0.1, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2022-12-11 02:24:23.571544,2022-12-11 02:24:25.578873,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-11 02:24:16.929994,2022-12-11 02:24:20.392554
33,selfRM_20221011_12_HD15115_001.fits,SKY,2022-12-12 01:49:06,false,false,,,,,2022-12-12 01:49:01.881535,1800.0,600.0,0.0,2022-12-12 01:49:03.888806,0.000555610312,0.000555609119,4.2048078e-05,2022-12-10 06:32:12.094626,1.7,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-12 01:49:05.730391,2,1.1,0.98,2022-12-12 01:48:56.969526,"[0.75, 0.75, 0.7, 0.5, 0.5, 0.35, 0.25, 0.25, 0.2, 0.2, 0.2, 0.2, 0.2, 0.15, 0.1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2022-12-12 01:49:01.881535,2022-12-12 01:49:03.888806,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-12 01:49:05.730391,2022-12-12 01:48:56.969526
65,selfRM_sparkles_20221211_12_001.fits,LAB,2022-12-12 05:42:42,true,false,1800.0,20.0,62.0,0.02,2022-12-12 05:42:40.812542,1800.0,1.0,0.0,2022-12-12 05:42:40.297834,0.000555609782,0.00055560965,4.2097114e-05,2022-12-10 06:32:12.094626,2.2,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-12 05:42:39.060854,2,1.0,0.98,2022-12-12 05:42:34.619474,"[0.65, 0.65, 0.45, 0.35, 0.25, 0.2, 0.2, 0.2, 0.2, 0.15, 0.15, 0.1, 0.1, 0.1, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2022-12-12 05:42:40.812542,2022-12-12 05:42:40.297834,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-12 05:42:39.060854,2022-12-12 05:42:34.619474
73,selfRM_20221211_12_LAB_001.fits,LAB,2022-12-12 05:42:42,true,false,1800.0,20.0,62.0,0.02,2022-12-12 05:42:40.812542,1800.0,1.0,0.0,2022-12-12 05:42:40.297834,0.000555609782,0.00055560965,4.2097114e-05,2022-12-10 06:32:12.094626,2.2,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-12 05:42:39.060854,2,1.0,0.98,2022-12-12 05:42:34.619474,"[0.65, 0.65, 0.45, 0.35, 0.25, 0.2, 0.2, 0.2, 0.2, 0.15, 0.15, 0.1, 0.1, 0.1, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2022-12-12 05:42:40.812542,2022-12-12 05:42:40.297834,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-12 05:42:39.060854,2022-12-12 05:42:34.619474
66,selfRM_20221211_12_LAB_002.fits,LAB,2022-12-12 05:45:54,false,false,,,,,2022-12-12 05:45:49.962529,1800.0,1.0,0.0,2022-12-12 05:45:51.969812,0.000555610312,0.000555608589,4.2435724e-05,2022-12-10 06:32:12.094626,2.2,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-12 05:45:49.089679,2,1.0,0.98,2022-12-12 05:45:53.191318,"[0.65, 0.65, 0.45, 0.35, 0.25, 0.2, 0.2, 0.2, 0.2, 0.15, 0.15, 0.1, 0.1, 0.1, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2022-12-12 05:45:49.962529,2022-12-12 05:45:51.969812,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-12 05:45:49.089679,2022-12-12 05:45:53.191318
67,selfRM_20221211_12_LAB_003.fits,LAB,2022-12-12 05:51:13,true,true,,20.0,62.0,0.02,2022-12-12 05:51:12.781535,1800.0,1.0,0.0,2022-12-12 05:51:12.266871,0.000555610312,0.000555609384,4.2023561e-05,2022-12-10 06:32:12.094626,2.2,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-12 05:51:09.145131,2,1.0,0.98,2022-12-12 05:51:12.119747,"[0.65, 0.65, 0.45, 0.35, 0.25, 0.2, 0.2, 0.2, 0.2, 0.15, 0.15, 0.1, 0.1, 0.1, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2022-12-12 05:51:12.781535,2022-12-12 05:51:12.266871,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-12 05:51:09.145131,2022-12-12 05:51:12.119747
68,selfRM_20221211_12_LAB_004.fits,LAB,2022-12-12 06:14:05,true,true,,20.0,0.0,0.03,2022-12-12 06:14:04.264544,600.0,1.0,0.0,2022-12-12 06:14:03.749775,0.001666775928,0.001666770754,4.2582991e-05,2022-12-10 06:32:12.094626,2.2,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-12 06:13:59.359263,2,1.0,0.98,2022-12-12 06:14:00.046951,"[0.65, 0.65, 0.45, 0.35, 0.25, 0.2, 0.2, 0.2, 0.2, 0.15, 0.15, 0.1, 0.1, 0.1, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2022-12-12 06:14:04.264544,2022-12-12 06:14:03.749775,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-12 06:13:59.359263,2022-12-12 06:14:00.046951
69,selfRM_20221211_12_LAB_005.fits,LAB,2022-12-12 06:22:35,true,true,,20.0,0.0,0.03,2022-12-12 06:22:33.711541,600.0,1.0,0.0,2022-12-12 06:22:33.196797,0.001666774734,0.001666765181,4.222198e-05,2022-12-10 06:32:12.094626,2.2,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-12 06:22:29.443386,2,1.0,0.98,2022-12-12 06:22:29.530153,"[0.65, 0.65, 0.45, 0.35, 0.25, 0.2, 0.2, 0.2, 0.2, 0.15, 0.15, 0.1, 0.1, 0.1, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2022-12-12 06:22:33.711541,2022-12-12 06:22:33.196797,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-12 06:22:29.443386,2022-12-12 06:22:29.530153
70,selfRM_20221211_12_LAB_006.fits,LAB,2022-12-12 06:29:53,false,false,,,,,2022-12-12 06:29:52.546529,600.0,1.0,0.0,2022-12-12 06:29:52.031768,0.001666776326,0.001666771948,4.267613e-05,2022-12-10 06:32:12.094626,2.2,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-12 06:29:49.507961,2,1.0,0.98,2022-12-12 06:29:48.800231,"[0.65, 0.65, 0.45, 0.35, 0.25, 0.2, 0.2, 0.2, 0.2, 0.15, 0.15, 0.1, 0.1, 0.1, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2022-12-12 06:29:52.546529,2022-12-12 06:29:52.031768,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-12 06:29:49.507961,2022-12-12 06:29:48.800231
71,selfRM_20221211_12_LAB_007.fits,LAB,2022-12-12 06:33:53,false,false,,,,,2022-12-12 06:33:50.616537,1800.0,1.0,0.0,2022-12-12 06:33:52.623806,0.000555611214,0.000555608826,4.2288451e-05,2022-12-10 06:32:12.094626,2.2,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-12 06:33:49.54398,2,1.0,0.98,2022-12-12 06:33:47.481094,"[0.65, 0.65, 0.45, 0.35, 0.25, 0.2, 0.2, 0.2, 0.2, 0.15, 0.15, 0.1, 0.1, 0.1, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2022-12-12 06:33:50.616537,2022-12-12 06:33:52.623806,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-12 06:33:49.54398,2022-12-12 06:33:47.481094
72,selfRM_20221211_12_LAB_008.fits,LAB,2022-12-12 06:39:45,true,true,,20.0,0.0,0.015,2022-12-12 06:39:41.175545,1800.0,1.0,0.0,2022-12-12 06:39:43.182822,0.000555611214,0.000555611214,4.2012219e-05,2022-12-10 06:32:12.094626,2.2,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-12 06:39:39.603584,2,1.0,0.98,2022-12-12 06:39:37.499145,"[0.65, 0.65, 0.45, 0.35, 0.25, 0.2, 0.2, 0.2, 0.2, 0.15, 0.15, 0.1, 0.1, 0.1, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2022-12-12 06:39:41.175545,2022-12-12 06:39:43.182822,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-12 06:39:39.603584,2022-12-12 06:39:37.499145
35,selfRM_20221212_13_HD15115_001.fits,SKY,2022-12-13 03:32:20,true,true,,20.0,0.0,0.04,2022-12-13 03:32:17.506534,1800.0,600.0,0.0,2022-12-13 03:32:19.513824,0.000555609252,0.000555606469,4.2115668e-05,2022-12-10 06:32:12.094626,1.4,2022-12-10 06:32:13.095502,86.822916666667,-51.075916666667,63.6195,1.291111111111,27.5708,2022-12-13 03:32:18.272173,2,1.0,0.98,2022-12-13 03:32:11.256955,"[0.75, 0.75, 0.7, 0.5, 0.5, 0.5, 0.35, 0.35, 0.35, 0.25, 0.15, 0.1, 0.1, 0.1, 0.1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2022-12-13 03:32:17.506534,2022-12-13 03:32:19.513824,2022-12-10 06:32:12.094626,2022-12-10 06:32:13.095502,2022-12-13 03:32:18.272173,2022-12-13 03:32:11.256955
1,selfRM_20230304_05_piPup_sparkles_triggered.fits,SKY,2023-03-05 05:18:55,true,true,,20.0,0.0,0.05,2023-03-05 05:18:53.932607,1800.0,15.0,0.0,2023-03-05 05:18:53.417888,0.000555610445,0.000555608192,4.3986306e-05,2023-03-05 05:18:51.706391,0.68,2023-03-05 05:18:54.849718,109.27925,-37.096694444444,38.1591,4.150277777778,100.2984,2023-03-05 05:18:47.438267,2,1.0,0.98,2023-03-05 05:18:53.10276,"[0.7, 0.7, 0.55, 0.55, 0.4, 0.35, 0.25, 0.25, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.15]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2023-03-05 05:18:53.932607,2023-03-05 05:18:53.417888,2023-03-05 05:18:51.706391,2023-03-05 05:18:54.849718,2023-03-05 05:18:47.438267,2023-03-05 05:18:53.10276
0,selfRM_20230304_05_piPup_sparkles_nottriggered.fits,SKY,2023-03-05 05:24:16,true,false,1799.821533,20.0,0.0,0.05,2023-03-05 05:24:14.230601,1800.0,15.0,0.0,2023-03-05 05:24:13.7159,0.000555610312,0.000555607529,4.4017848e-05,2023-03-05 05:24:14.659258,0.75,2023-03-05 05:24:15.660386,109.279291666667,-37.096416666667,37.1095,4.239444444444,100.9554,2023-03-05 05:24:07.492774,2,1.0,0.98,2023-03-05 05:24:14.16905,"[0.7, 0.7, 0.55, 0.55, 0.4, 0.35, 0.25, 0.25, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.15]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2023-03-05 05:24:14.230601,2023-03-05 05:24:13.7159,2023-03-05 05:24:14.659258,2023-03-05 05:24:15.660386,2023-03-05 05:24:07.492774,2023-03-05 05:24:14.16905
2,selfRM_20230305_06_betaPic_sparkles_triggered.fits,SKY,2023-03-07 03:53:54,true,true,,20.0,0.0,0.02,2023-03-07 03:53:51.490602,1800.0,100.0,0.0,2023-03-07 03:53:53.497916,0.000555609782,0.000555608457,4.3862392e-05,2023-03-07 03:53:53.069951,0.7,2023-03-07 03:53:52.940288,86.81175,-51.06725,37.3092,4.362777777778,122.9167,2023-03-07 03:53:45.455094,2,0.9,0.98,2023-03-07 03:53:48.466976,"[0.7, 0.7, 0.5, 0.3, 0.25, 0.25, 0.25, 0.25, 0.25, 0.2, 0.2, 0.2, 0.15, 0.15, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2023-03-07 03:53:51.490602,2023-03-07 03:53:53.497916,2023-03-07 03:53:53.069951,2023-03-07 03:53:52.940288,2023-03-07 03:53:45.455094,2023-03-07 03:53:48.466976
36,selfRM_20230307_08_lab_sparkles_sep20_amp002.fits,LAB,2023-03-08 00:06:43,true,true,,20.0,0.0,0.02,2023-03-08 00:06:40.839605,1800.0,60.0,0.0,2023-03-08 00:06:42.84689,0.000555610816,0.000555612806,4.3800558e-05,2023-03-08 00:06:42.596614,0.72,2023-03-08 00:06:42.595557,140.141791666667,-21.682833333333,50.0193,-2.914166666667,268.8647,2023-03-08 00:06:37.517308,2,0.16,0.98,2023-03-08 00:06:42.274663,"[0.5, 0.5, 0.3, 0.15, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.0, 0.05, 0.05, 0.0, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2023-03-08 00:06:40.839605,2023-03-08 00:06:42.84689,2023-03-08 00:06:42.596614,2023-03-08 00:06:42.595557,2023-03-08 00:06:37.517308,2023-03-08 00:06:42.274663
3,selfRM_20230307_08_betaPic_sparkles_trigger_sep20_amp02.fits,SKY,2023-03-08 02:17:37,true,true,,20.0,0.0,0.02,2023-03-08 02:17:36.9076,1800.0,60.0,0.0,2023-03-08 02:17:36.39287,0.000555611214,0.000555615592,4.3810508e-05,2023-03-08 02:17:30.087169,0.56,2023-03-08 02:17:36.835462,86.814333333333,-51.068916666667,51.6348,2.819444444444,51.2757,2023-03-08 02:17:30.829593,2,0.9,0.98,2023-03-08 02:17:28.230899,"[0.8, 0.8, 0.5, 0.5, 0.35, 0.3, 0.25, 0.2, 0.1, 0.1, 0.2, 0.1, 0.05, 0.1, 0.1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2023-03-08 02:17:36.9076,2023-03-08 02:17:36.39287,2023-03-08 02:17:30.087169,2023-03-08 02:17:36.835462,2023-03-08 02:17:30.829593,2023-03-08 02:17:28.230899
4,selfRM_20230309_10_HR4796a_sparkles.fits,SKY,2023-03-10 07:51:17,true,true,,15.0,0.0,0.02,2023-03-10 07:51:14.850602,1800.0,600.0,0.0,2023-03-10 07:51:16.857894,0.000555609782,0.000555608324,4.3742984e-05,2023-03-10 07:51:11.006292,0.62,2023-03-10 07:51:16.27384,189.001875,-39.874444444444,66.404,1.702777777778,324.749,2023-03-10 07:51:12.955599,2,1.0,0.98,2023-03-10 07:51:13.658192,"[0.7, 0.7, 0.5, 0.4, 0.4, 0.3, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1, 0.08, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2023-03-10 07:51:14.850602,2023-03-10 07:51:16.857894,2023-03-10 07:51:11.006292,2023-03-10 07:51:16.27384,2023-03-10 07:51:12.955599,2023-03-10 07:51:13.658192
5,selfRM_20230309_10_cutoff.fits,SKY,2023-03-10 10:02:17,true,true,,30.0,0.0,0.02,2023-03-10 10:02:16.9676,1800.0,600.0,0.0,2023-03-10 10:02:16.452892,0.000555609782,0.000555609384,4.3996113e-05,2023-03-10 10:02:12.331962,0.49,2023-03-10 10:02:16.496448,240.811708333333,-35.292916666667,81.6224,0.434166666667,295.5641,2023-03-10 10:02:13.36963,0,1.0,0.98,2023-03-10 10:02:07.585839,"[0.6, 0.7, 0.5, 0.4, 0.4, 0.3, 0.25, 0.15, 0.15, 0.15, 0.1, 0.1, 0.05, 0.05, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2023-03-10 10:02:16.9676,2023-03-10 10:02:16.452892,2023-03-10 10:02:12.331962,2023-03-10 10:02:16.496448,2023-03-10 10:02:13.36963,2023-03-10 10:02:07.585839
6,selfRM_20230309_10_noSpark_1200Hz.fits,SKY,2023-03-10 22:49:42,false,false,,,,,2023-03-10 22:49:40.2556,1200.0,1.0,0.0,2023-03-10 22:49:39.740872,0.000833390222,0.000833389957,4.3761538e-05,2023-03-10 10:09:38.654542,1.15,2023-03-10 22:49:41.375005,79.86875,-29.021722222222,89.9949,0.000833333333,274.0911,2023-03-10 22:49:33.899697,2,1.0,0.99,2023-03-10 22:49:33.627283,"[0.75, 0.75, 0.55, 0.35, 0.35, 0.3, 0.25, 0.2, 0.2, 0.2, 0.14, 0.14, 0.09, 0.1, 0.09]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.98, 0.98, 0.97, 0.95]",2023-03-10 22:49:40.2556,2023-03-10 22:49:39.740872,2023-03-10 10:09:38.654542,2023-03-10 22:49:41.375005,2023-03-10 22:49:33.899697,2023-03-10 22:49:33.627283
9,selfRM_20230310_11_trig_sparkles_HD72946b_15ld_05.fits,SKY,2023-03-11 03:29:54,true,true,,15.0,0.0,0.05,2023-03-11 03:29:46.700616,1800.0,600.0,0.0,2023-03-11 03:29:53.751876,0.000555610312,0.000555608589,4.3974776e-05,2023-03-11 03:29:52.207232,0.77,2023-03-11 03:29:53.208563,128.958416666667,6.625722222222,49.1009,1.403611111111,231.6036,2023-03-11 03:29:53.955497,2,1.0,0.98,2023-03-11 03:29:49.526656,"[0.7, 0.7, 0.65, 0.4, 0.35, 0.35, 0.35, 0.21, 0.197393, 0.20556, 0.196409, 0.19993, 0.199238, 0.203117, 0.103644]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2023-03-11 03:29:46.700616,2023-03-11 03:29:53.751876,2023-03-11 03:29:52.207232,2023-03-11 03:29:53.208563,2023-03-11 03:29:53.955497,2023-03-11 03:29:49.526656
7,selfRM_20230310_11_no_sparkles_HD72946b.fits,SKY,2023-03-11 03:32:47,false,false,,,,,2023-03-11 03:32:45.767613,1800.0,600.0,0.0,2023-03-11 03:32:45.252895,0.000555610312,0.000555607794,4.3873657e-05,2023-03-11 03:32:41.721685,0.74,2023-03-11 03:32:46.855451,128.958416666667,6.62575,48.751,1.451944444444,231.6015,2023-03-11 03:32:43.986484,2,1.0,0.98,2023-03-11 03:32:42.207651,"[0.7, 0.7, 0.65, 0.4, 0.35, 0.35, 0.35, 0.21, 0.197393, 0.20556, 0.196409, 0.19993, 0.199238, 0.193117, 0.093644]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2023-03-11 03:32:45.767613,2023-03-11 03:32:45.252895,2023-03-11 03:32:41.721685,2023-03-11 03:32:46.855451,2023-03-11 03:32:43.986484,2023-03-11 03:32:42.207651
8,selfRM_20230310_11_no_sparkles_HD72946b_lower_gain_02.fits,SKY,2023-03-11 03:35:57,false,false,,,,,2023-03-11 03:35:54.922602,1800.0,600.0,0.0,2023-03-11 03:35:56.929938,0.000555610445,0.000555607662,4.3730261e-05,2023-03-11 03:35:55.955881,0.63,2023-03-11 03:35:56.956977,128.958458333333,6.625805555556,48.3583,1.504722222222,231.6053,2023-03-11 03:35:54.02283,2,0.2,0.98,2023-03-11 03:35:52.960116,"[0.7, 0.7, 0.65, 0.4, 0.35, 0.35, 0.35, 0.21, 0.197393, 0.20556, 0.196409, 0.19993, 0.199238, 0.193117, 0.093644]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2023-03-11 03:35:54.922602,2023-03-11 03:35:56.929938,2023-03-11 03:35:55.955881,2023-03-11 03:35:56.956977,2023-03-11 03:35:54.02283,2023-03-11 03:35:52.960116
42,selfRM_20230311_12_LAB_noSpark_1800_fullgains.fits,LAB,2023-03-11 20:32:45,false,false,,,,,2023-03-11 20:32:42.873607,1800.0,1.0,0.0,2023-03-11 20:32:44.880902,0.000555610312,0.000555609384,4.3736755e-05,2023-03-11 10:20:11.01478,0.62,2023-03-11 20:32:43.220642,46.454583333333,-29.089166666667,89.989,0.002222222222,126.1695,2023-03-11 20:32:44.937984,2,1.0,0.98,2023-03-11 20:32:37.419547,"[0.74, 0.7, 0.5, 0.5, 0.25, 0.2, 0.2, 0.2, 0.15, 0.15, 0.15, 0.15, 0.05, 0.05, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2023-03-11 20:32:42.873607,2023-03-11 20:32:44.880902,2023-03-11 10:20:11.01478,2023-03-11 20:32:43.220642,2023-03-11 20:32:44.937984,2023-03-11 20:32:37.419547
77,selfRM_20230311_12_LAB_noSpark_1800_060gains.fits,TST,2023-03-11 20:35:35,false,false,,,,,2023-03-11 20:35:29.32661,1800.0,1.0,0.0,2023-03-11 20:35:33.855949,0.000555610312,0.000555609517,4.3779429e-05,2023-03-11 10:20:11.01478,0.62,2023-03-11 20:35:34.352103,47.169875,-29.088027777778,89.989,0.002222222222,126.1695,2023-03-11 20:35:28.967061,2,0.6,0.98,2023-03-11 20:35:26.219927,"[0.74, 0.7, 0.5, 0.5, 0.25, 0.2, 0.2, 0.2, 0.15, 0.15, 0.15, 0.15, 0.05, 0.05, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2023-03-11 20:35:29.32661,2023-03-11 20:35:33.855949,2023-03-11 10:20:11.01478,2023-03-11 20:35:34.352103,2023-03-11 20:35:28.967061,2023-03-11 20:35:26.219927
76,selfRM_20230311_12_LAB_noSpark_1800_040gains.fits,TST,2023-03-11 20:38:05,false,false,,,,,2023-03-11 20:38:03.168603,1800.0,1.0,0.0,2023-03-11 20:38:02.653896,0.000555610312,0.000555607927,4.4003932e-05,2023-03-11 10:20:11.01478,0.62,2023-03-11 20:38:04.153527,47.79675,-29.086972222222,89.989,0.002222222222,126.1696,2023-03-11 20:37:56.994461,2,0.4,0.98,2023-03-11 20:37:56.945727,"[0.74, 0.7, 0.5, 0.5, 0.25, 0.2, 0.2, 0.2, 0.15, 0.15, 0.15, 0.15, 0.05, 0.05, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2023-03-11 20:38:03.168603,2023-03-11 20:38:02.653896,2023-03-11 10:20:11.01478,2023-03-11 20:38:04.153527,2023-03-11 20:37:56.994461,2023-03-11 20:37:56.945727
74,selfRM_20230311_12_LAB_noSpark_1800_020gains.fits,TST,2023-03-11 20:41:35,false,false,,,,,2023-03-11 20:41:32.495601,1800.0,1.0,0.0,2023-03-11 20:41:34.502896,0.000555610312,0.000555607264,4.4148919e-05,2023-03-11 10:20:11.01478,0.62,2023-03-11 20:41:34.433296,48.675958333333,-29.085527777778,89.989,0.002222222222,126.1695,2023-03-11 20:41:27.035631,2,0.2,0.98,2023-03-11 20:41:25.941722,"[0.74, 0.7, 0.5, 0.5, 0.25, 0.2, 0.2, 0.2, 0.15, 0.15, 0.15, 0.15, 0.05, 0.05, 0.05]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.95]",2023-03-11 20:41:32.495601,2023-03-11 20:41:34.502896,2023-03-11 10:20:11.01478,2023-03-11 20:41:34.433296,2023-03-11 20:41:27.035631,2023-03-11 20:41:25.941722
